"Account balance already in Debit, you are not allowed to set 'Balance Must Be' as 'Credit'",Баланса на сметката вече е в 'Дебит'. Не е позволено да задавате 'Балансът задължително трябва да бъде в Кребит',
Account number for account {0} is not available.<br> Please setup your Chart of Accounts correctly.,"Номерът на профила за {0} не е налице. <br> Моля, настроите правилно Вашата сметка.",
Account with child nodes cannot be converted to ledger,Сметка с подсметки не може да бъде превърнати в Главна счетоводна книга,
Account with child nodes cannot be set as ledger,Сметка с деца възли не могат да бъдат определени като книга,
Account with existing transaction can not be converted to group.,Сметка със съществуващa трансакция не може да бъде превърната в група.,
Account with existing transaction can not be deleted,Сметка със съществуващa трансакция не може да бъде изтрита,
Account with existing transaction cannot be converted to ledger,Сметка със съществуващa трансакция не може да бъде превърната в Главна Счетоводна Книга,
Account {0} does not belong to company: {1},Сметка {0} не принадлежи на фирма: {1},
Account {0} does not belongs to company {1},Сметка {0} не принадлежи на фирма {1},
Account {0} does not exist,Сметка {0} не съществува,
Account {0} does not exists,Сметка {0} не съществува,
Account {0} does not match with Company {1} in Mode of Account: {2},Профилът {0} не съвпада с фирмата {1} в режим на профила: {2},
Account {0} has been entered multiple times,Сметка {0} е била въведена на няколко пъти,
Account {0} is added in the child company {1},Профил {0} се добавя в дъщерната компания {1},
Account {0} is frozen,Сметка {0} е замразена,
Account {0} is invalid. Account Currency must be {1},Сметка {0} е невалидна. Валутата на сметката трябва да е {1},
Account {0}: Parent account {1} can not be a ledger,Сметка {0}: Родителска сметка {1} не може да бъде Главна счетоводна книга,
Account {0}: Parent account {1} does not belong to company: {2},Сметка {0}: Родителска сметка {1} не принадлежи на фирмата: {2},
Account {0}: Parent account {1} does not exist,Сметка {0}: Родителска сметка {1} не съществува,
Account {0}: You can not assign itself as parent account,Сметка {0}: Не можете да назначите себе си за родителска сметка,
Account: {0} can only be updated via Stock Transactions,Сметка: {0} може да се актуализира само чрез Складови трансакции,
Account: {0} with currency: {1} can not be selected,Сметка: {0} с валута: не може да бъде избран {1},
Accountant,Счетоводител,
Accounting,Счетоводство,
Accounting Entry for Asset,Счетоводен запис за актив,
Accounting Entry for Stock,Счетоводен запис за Складова наличност,
Accounting Entry for {0}: {1} can only be made in currency: {2},Счетоводен запис за {0}: {1} може да се направи само във валута: {2},
Accounting Ledger,Счетоводен Дневник,
Accounting journal entries.,Счетоводни записи в дневник,
Accounts,сметки,
Accounts Payable,Задължения,
Accounts Payable Summary,Задължения Резюме,
Accounts Receivable,Вземания,
Accounts Receivable Summary,Вземания Резюме,
Accounts table cannot be blank.,Списъка със сметки не може да бъде празен.,
Accrual Journal Entry for salaries from {0} to {1},Набиране на дневника за начисленията за заплати от {0} до {1},
Accumulated Depreciation,Натрупани амортизации,
Accumulated Depreciation Amount,Сума на Натрупана Амортизация,
Accumulated Depreciation as on,Натрупана амортизация към,
Accumulated Monthly,Натрупвано месечно,
Accumulated Values,Натрупаните стойности,
Accumulated Values in Group Company,Натрупани стойности в група,
Achieved ({}),Постигнати ({}),
Action,действие,
Action Initialised,Действие инициализирано,
Actions,Действия,
Active,Активен,
Active Leads / Customers,Активни Възможни клиенти / Клиенти,
Activity Cost exists for Employee {0} against Activity Type - {1},Разход за дейността съществува за служител {0} срещу Вид дейност - {1},
Activity Cost per Employee,Разходите за дейността според Служител,
Activity Type,Вид Дейност,
Actual Cost,Реална цена,
Actual Delivery Date,Действителна дата на доставка,
Actual Qty,Действително Количество,
Actual Qty is mandatory,Действително Количество е задължително,
Actual Qty {0} / Waiting Qty {1},Действителен брой {0} / Брой чакащи {1},
Actual Qty: Quantity available in the warehouse.,Реално количество: налично количество в склада.,
Actual qty in stock,Реално количество в наличност,
Actual type tax cannot be included in Item rate in row {0},Актуалния вид данък не може да бъде включен в цената на артикула от ред {0},
Add,Добави,
Add / Edit Prices,Добавяне / Редактиране на цените,
Add All Suppliers,Добавете всички доставчици,
Add Comment,Добави коментар,
Add Customers,Добавете клиенти,
Add Employees,Добави Служители,
Add Item,Добави елемент,
Add Items,Добави елементи,
Add Leads,Добавяне на олово,
Add Multiple Tasks,Добавете няколко задачи,
Add Row,Добави ред,
Add Sales Partners,Добавяне на търговски партньори,
Add Serial No,Добави Сериен №,
Add Students,Добави студенти,
Add Suppliers,Добавяне на доставчици,
Add Time Slots,Добавете времеви слотове,
Add Timesheets,Добави графици,
Add Timeslots,Добавете времеви слотове,
Add Users to Marketplace,Добавяне на потребители към пазара,
Add a new address,Добавете нов адрес,
Add cards or custom sections on homepage,Добавете карти или персонализирани секции на началната страница,
Add more items or open full form,Добавете още предмети или отворен пълна форма,
Add notes,Добавяне на бележки,
Add the rest of your organization as your users. You can also add invite Customers to your portal by adding them from Contacts,"Добавете останалата част от вашата организация, както на потребителите си. Можете да добавите и покани на клиентите да си портал, като ги добавите от Контакти",
Add to Details,Добавете към подробностите,
Add/Remove Recipients,Добавяне / премахване на получатели,
Added,Добавен,
Added to details,Добавени към подробности,
Added {0} users,Добавени са {0} потребители,
Additional Salary Component Exists.,Допълнителен компонент на заплатата съществува.,
Address,адрес,
Address Line 2,Адрес - Ред 2,
Address Name,Адрес Име,
Address Title,Адрес Заглавие,
Address Type,вид адрес,
Administrative Expenses,Административни разходи,
Administrative Officer,Административният директор,
Administrator,администратор,
Admission,Прием,
Admission and Enrollment,Прием и записване,
Admissions for {0},Прием за {0},
Admit,признавам,
Admitted,Приети,
Advance Amount,Авансова сума,
Advance Payments,Авансови плащания,
Advance account currency should be same as company currency {0},Авансовата валута на сметката трябва да бъде същата като валутата на компанията {0},
Advance amount cannot be greater than {0} {1},Сумата на аванса не може да бъде по-голяма от {0} {1},
Advertising,реклама,
Aerospace,космически,
Against,срещу,
Against Account,Срещу Сметка,
Against Journal Entry {0} does not have any unmatched {1} entry,Against Journal Entry {0} does not have any unmatched {1} entry,
Against Journal Entry {0} is already adjusted against some other voucher,Against Journal Entry {0} is already adjusted against some other voucher,
Against Supplier Invoice {0} dated {1},Срещу фактура от доставчик {0} от {1},
Against Voucher,Срещу ваучер,
Against Voucher Type,Срещу ваучер Вид,
Age,възраст,
Age (Days),Възраст (дни),
Ageing Based On,Застаряването на населението на базата на,
Ageing Range 1,Застаряването на населението Range 1,
Ageing Range 2,Застаряването на населението Range 2,
Ageing Range 3,Застаряването на населението Range 3,
Agriculture,Земеделие,
Agriculture (beta),Селското стопанство (бета),
Airline,авиолиния,
All Accounts,Всички профили,
All Addresses.,Всички адреси.,
All Assessment Groups,Всички оценка Групи,
All BOMs,Всички спецификации на материали,
All Contacts.,Всички контакти.,
All Customer Groups,Всички групи клиенти,
All Day,Цял ден,
All Departments,Всички отдели,
All Healthcare Service Units,Всички звена за здравни услуги,
All Item Groups,Всички стокови групи,
All Jobs,Всички работни места,
All Products,Всички продукти,
All Products or Services.,Всички продукти или услуги.,
All Student Admissions,Всички Учебен,
All Supplier Groups,Всички групи доставчици,
All Supplier scorecards.,Всички оценъчни карти на доставчици.,
All Territories,Всички територии,
All Warehouses,Всички складове,
All communications including and above this shall be moved into the new Issue,"Всички комуникации, включително и над тях, се преместват в новата емисия",
All items have already been invoiced,Всички елементи вече са фактурирани,
All items have already been transferred for this Work Order.,Всички елементи вече са прехвърлени за тази поръчка.,
All other ITC,Всички останали ITC,
All the mandatory Task for employee creation hasn't been done yet.,Цялата задължителна задача за създаване на служители все още не е приключила.,
All these items have already been invoiced,Всички тези елементи вече са били фактурирани,
Allocate Payment Amount,Разпределяне на сумата за плащане,
Allocated Amount,Разпределена сума,
Allocated Leaves,Разпределени листа,
Allocating leaves...,Разпределянето на листата ...,
Already record exists for the item {0},Вече съществува запис за елемента {0},
"Already set default in pos profile {0} for user {1}, kindly disabled default","Вече е зададен по подразбиране в pos профил {0} за потребител {1}, който е деактивиран по подразбиране",
Alternate Item,Алтернативна позиция,
Alternative item must not be same as item code,Алтернативната позиция не трябва да е същата като кода на елемента,
Amount,Стойност,
Amount After Depreciation,Сума след амортизация,
Amount of Integrated Tax,Размер на интегрирания данък,
Amount of TDS Deducted,Размер на изтегления ТДС,
Amount should not be less than zero.,Сумата не трябва да бъде по-малка от нула.,
Amount to Bill,Сума за Bill,
Amount {0} {1} against {2} {3},Сума {0} {1} срещу {2} {3},
Amount {0} {1} deducted against {2},Сума {0} {1} приспада срещу {2},
Amount {0} {1} transferred from {2} to {3},Сума {0} {1} прехвърля от {2} до {3},
Amount {0} {1} {2} {3},Сума {0} {1} {2} {3},
Amt,Сума,
"An Item Group exists with same name, please change the item name or rename the item group","Артикул Group съществува със същото име, моля да промените името на елемент или преименувате група т",
An academic term with this 'Academic Year' {0} and 'Term Name' {1} already exists. Please modify these entries and try again.,"Един учебен план с това &quot;Учебна година&quot; {0} и &quot;Срок име&quot; {1} вече съществува. Моля, променете тези записи и опитайте отново.",
An error occurred during the update process,Възникна грешка по време на процеса на актуализиране,
"An item exists with same name ({0}), please change the item group name or rename the item","Една статия, съществува със същото име ({0}), моля да промените името на стокова група или преименувате елемента",
Analyst,аналитик,
Analytics,анализ,
Annual Billing: {0},Годишно плащане: {0},
Annual Salary,Годишна заплата,
Anonymous,анонимен,
Another Budget record '{0}' already exists against {1} '{2}' and account '{3}' for fiscal year {4},Друг бюджетен запис &quot;{0}&quot; вече съществува срещу {1} &#39;{2}&#39; и профил &#39;{3}&#39; за фискалната година {4},
Another Period Closing Entry {0} has been made after {1},Друг период Закриване Влизане {0} е направено след {1},
Another Sales Person {0} exists with the same Employee id,Съществува друга продажбите Person {0} със същия Employee ID,
Antibiotic,антибиотик,
Apparel & Accessories,Облекло &amp; Аксесоари,
"Applicable if the company is SpA, SApA or SRL","Приложимо, ако компанията е SpA, SApA или SRL",
Applicable if the company is a limited liability company,"Приложимо, ако дружеството е дружество с ограничена отговорност",
Applicable if the company is an Individual or a Proprietorship,"Приложимо, ако дружеството е физическо лице или собственик",
Applicant,кандидат,
Applicant Type,Тип на кандидата,
Application of Funds (Assets),Прилагане на средства (активи),
Application period cannot be across two allocation records,Периодът на кандидатстване не може да бъде в две записи за разпределение,
Application period cannot be outside leave allocation period,Срок за кандидатстване не може да бъде извън отпуск период на разпределение,
Applied,приложен,
Apply Now,Запиши се сега,
Appointment Confirmation,Потвърждение за назначаване,
Appointment Duration (mins),Продължителност на срещата (мин.),
Appointment Type,Тип на назначаването,
Appointment {0} and Sales Invoice {1} cancelled,Сроковете {0} и фактурите за продажба {1} бяха анулирани,
Appointments and Encounters,Назначения и срещи,
Appointments and Patient Encounters,Срещи и срещи с пациентите,
Appraisal {0} created for Employee {1} in the given date range,Оценка {0} е създадена за Employee {1} в даден период от време,
Apprentice,чирак,
Approval Status must be 'Approved' or 'Rejected',Одобрение Status трябва да бъде &quot;Одобрена&quot; или &quot;Отхвърлени&quot;,
Approve,одобрявам,
Approving Role cannot be same as role the rule is Applicable To,Приемане роля не може да бъде същата като ролята на правилото се прилага за,
Approving User cannot be same as user the rule is Applicable To,Приемане Потребителят не може да бъде същата като потребителското правилото е приложим за,
"Apps using current key won't be able to access, are you sure?","Приложенията, използващи текущия ключ, няма да имат достъп, вярно ли е?",
Are you sure you want to cancel this appointment?,Наистина ли искате да отмените тази среща?,
Arrear,задълженост,
As Examiner,Като Изпитващ,
As On Date,Както по Дата,
As Supervisor,Като супервайзор,
As per rules 42 & 43 of CGST Rules,Съгласно правила 42 и 43 от Правилата на CGST,
As per section 17(5),Съгласно раздел 17 (5),
As per your assigned Salary Structure you cannot apply for benefits,Според назначената структура на заплатите не можете да кандидатствате за обезщетения,
Assessment,Оценяване,
Assessment Criteria,Критерии за оценка на,
Assessment Group,Група за оценка,
Assessment Group: ,Група за оценка:,
Assessment Plan,План за оценка,
Assessment Plan Name,Име на плана за оценка,
Assessment Report,Доклад за оценка,
Assessment Reports,Доклади за оценка,
Assessment Result,Резултати за оценка,
Assessment Result record {0} already exists.,Отчет за резултата от оценката {0} вече съществува.,
Asset,Дълготраен актив,
Asset Category,Дълготраен актив Категория,
Asset Category is mandatory for Fixed Asset item,Asset Категория е задължително за Фиксирана позиция в актива,
Asset Maintenance,Поддръжка на активи,
Asset Movement,Движение на активи,
Asset Movement record {0} created,Движение на актив {0} е създаден,
Asset Name,Наименование на активи,
Asset Received But Not Billed,"Активът е получен, но не е таксуван",
Asset Value Adjustment,Корекция на стойността на активите,
"Asset cannot be cancelled, as it is already {0}","Дълготраен актив не може да бъде отменен, тъй като вече е {0}",
Asset scrapped via Journal Entry {0},Asset бракуват чрез вестник Влизане {0},
"Asset {0} cannot be scrapped, as it is already {1}","Дълготраен актив {0} не може да се бракува, тъй като вече е {1}",
Asset {0} does not belong to company {1},Дълготраен актив {0} не принадлежи на компания {1},
Asset {0} must be submitted,Дълготраен актив {0} трябва да бъде изпратен,
Assets,Дълготраен активи,
Assign,Присвояване,
Assign Salary Structure,Определяне структурата на заплатите,
Assign to Employees,Присвояване на служителите,
Assigning Structures...,Присвояване на структури ...,
Associate,сътрудник,
At least one mode of payment is required for POS invoice.,се изисква най-малко един режим на плащане за POS фактура.,
Atleast one item should be entered with negative quantity in return document,Поне един елемент следва да бъде вписано с отрицателна величина в замяна документ,
Atleast one of the Selling or Buying must be selected,Поне една от продажба или закупуване трябва да бъдат избрани,
Atleast one warehouse is mandatory,Поне един склад е задължително,
Attach Logo,Прикрепете Logo,
Attachments,Приложения,
Attendance,посещаемост,
Attendance From Date and Attendance To Date is mandatory,Присъствие От Дата и зрители към днешна дата е задължително,
Attendance Record {0} exists against Student {1},Присъствие Record {0} съществува срещу Student {1},
Attendance can not be marked for future dates,Присъствие не може да бъде маркиран за бъдещи дати,
Attendance date can not be less than employee's joining date,дата Присъствие не може да бъде по-малко от дата присъедини служител,
Attendance for employee {0} is already marked,Присъствие на служител {0} вече е маркирана,
Attendance for employee {0} is already marked for this day,Присъствие на служител {0} вече е маркиран за този ден,
Attendance has been marked successfully.,Присъствие е маркирано успешно.,
Attendance not submitted for {0} as it is a Holiday.,"Участието не е изпратено за {0}, тъй като е празник.",
Attendance not submitted for {0} as {1} on leave.,Участието не е изпратено за {0} като {1} в отпуск.,
Attribute table is mandatory,Умение маса е задължително,
Attribute {0} selected multiple times in Attributes Table,Умение {0} избрани няколко пъти в атрибути на маса,
Authorized Signatory,Оторизиран подпис,
Auto Material Requests Generated,Auto Материал Исканията Генерирани,
Auto repeat document updated,Автоматичното повторение на документа е актуализиран,
Automotive,автомобилен,
Available,Наличен,
Available Leaves,Налични листа,
Available Qty,В наличност Количество,
Available Selling,Налични продажби,
Available for use date is required,Необходима е дата за употреба,
Available slots,Налични слотове,
Available {0},Налични {0},
Available-for-use Date should be after purchase date,"Датата, която трябва да се използва, трябва да бъде след датата на покупката",
Average Age,Средна възраст,
Average Rate,Средна цена,
Avg Daily Outgoing,Ср Daily Outgoing,
Avg. Buying Price List Rate,Ср. Купуване на ценова листа,
Avg. Selling Price List Rate,Ср. Тарифа за цените на продажбите,
Avg. Selling Rate,Ср. Курс продава,
BOM,BOM,
BOM Browser,BOM Browser,
BOM No,BOM Номер,
BOM Rate,BOM Курс,
BOM Stock Report,BOM Доклад за наличност,
BOM and Manufacturing Quantity are required,BOM и количество за производство  са задължителни,
BOM does not contain any stock item,BOM не съдържа материали / стоки,
BOM {0} does not belong to Item {1},BOM {0} не принадлежи към позиция {1},
BOM {0} must be active,BOM {0} трябва да бъде активен,
BOM {0} must be submitted,BOM {0} трябва да бъде изпратен,
Balance,баланс,
Balance (Dr - Cr),Баланс (Dr - Cr),
Balance ({0}),Баланс ({0}),
Balance Qty,Баланс - Количество,
Balance Sheet,Баланс,
Balance Value,Балансова стойност,
Balance for Account {0} must always be {1},Балансът на сметке {0} винаги трябва да е {1},
Bank,банка,
Bank Account,Банкова сметка,
Bank Accounts,Банкови сметки,
Bank Draft,Банков чек,
Bank Entries,Банкови записи,
Bank Name,Име на банката,
Bank Overdraft Account,Банков Овърдрафт Акаунт,
Bank Reconciliation,Банково извлечение,
Bank Reconciliation Statement,Банково извлечение - Резюме,
Bank Statement,Банково извлечение,
Bank Statement Settings,Настройки на банковото извлечение,
Bank Statement balance as per General Ledger,Банково извлечение по Главна книга,
Bank account cannot be named as {0},Банкова сметка не може да бъде с име като {0},
Bank/Cash transactions against party or for internal transfer,Банкови / Касови операции по партньор или за вътрешно прехвърляне,
Banking,Банки и разплащания,
Banking and Payments,Банки и Плащания,
Barcode {0} already used in Item {1},Баркод {0} вече се използва в ред {1},
Barcode {0} is not a valid {1} code,Баркодът {0} не е валиден код {1},
Base,база,
Based On,Базиран на,
Based On Payment Terms,Въз основа на условията за плащане,
Basic,Основен,
Batch,партида,
Batch Entries,Партидни записи,
Batch ID is mandatory,Идентификационният номер на партидата е задължителен,
Batch Inventory,Инвентаризация на партиди,
Batch Name,Партида Име,
Batch No,Партиден №,
Batch number is mandatory for Item {0},Номер на партидата е задължителна за позиция {0},
Batch {0} of Item {1} has expired.,Партида {0} на артикул {1} е изтекла.,
Batch {0} of Item {1} is disabled.,Партида {0} на елемент {1} е деактивирана.,
Batch: ,Партида:,
Batches,Партиди,
Become a Seller,Станете продавач,
Bill,Фактура,
Bill Date,Фактура - Дата,
Bill No,Фактура - Номер,
Bill of Materials,Спецификация на материал,
Bill of Materials (BOM),Спецификация на материал (BOM),
Billable Hours,Часове за плащане,
Billed,Фактурирана,
Billed Amount,Фактурирана Сума,
Billing,фактуриране,
Billing Address,Адрес на фактуриране,
Billing Address is same as Shipping Address,Адресът за фактуриране е същият като адрес за доставка,
Billing Amount,Сума за фактуриране,
Billing Status,(Фактура) Статус,
Billing currency must be equal to either default company's currency or party account currency,Валутата за фактуриране трябва да бъде равна или на валутата на валутата или валутата на партията,
Bills raised by Suppliers.,Фактури издадени от доставчици.,
Bills raised to Customers.,Фактури издадени на клиенти.,
Biotechnology,Биотехнология,
Birthday Reminder,Напомняне за рожден ден,
Black,Черен,
Blanket Orders from Costumers.,Одеялни поръчки от клиенти.,
Block Invoice,Блокиране на фактурата,
Boms,списъците с материали,
Bonus Payment Date cannot be a past date,Бонус Дата на плащане не може да бъде минала дата,
Both Trial Period Start Date and Trial Period End Date must be set,Трябва да се настрои и началната дата на пробния период и крайната дата на изпитателния период,
Both Warehouse must belong to same Company,И двата склада трябва да принадлежат към една и съща фирма,
Branch,клон,
Broadcasting,радиопредаване,
Brokerage,брокераж,
Browse BOM,Разгледай BOM,
Budget Against,Бюджет срещу,
Budget List,Бюджетен списък,
Budget Variance Report,Бюджет Вариацията Доклад,
Budget cannot be assigned against Group Account {0},Бюджетът не може да бъде назначен срещу Group Account {0},
"Budget cannot be assigned against {0}, as it's not an Income or Expense account","Бюджет не могат да бъдат причислени към {0}, тъй като това не е сметка за приход или разход",
Buildings,Сгради,
Bundle items at time of sale.,Пакетни позиции в момент на продажба.,
Business Development Manager,Мениджър бизнес развитие,
Buy,Купи,
Buying,купуване,
Buying Amount,Сума на покупките,
Buying Price List,Ценоразпис - Закупуване,
Buying Rate,Закупуване - Цена,
"Buying must be checked, if Applicable For is selected as {0}","Купуването трябва да се провери, ако е маркирано като {0}",
By {0},До {0},
Bypass credit check at Sales Order ,Пропускане на проверка на кредитния лимит при поръчка за продажба,
C-Form records,Cи-форма записи,
C-form is not applicable for Invoice: {0},C-форма не е приложима за фактура: {0},
CEO,изпълнителен директор,
CESS Amount,CESS Сума,
CGST Amount,CGST Сума,
CRM,CRM,
CWIP Account,CWIP сметка,
Calculated Bank Statement balance,Изчисли Баланс на банково извлечение,
Calls,призовава,
Campaign,кампания,
Can be approved by {0},Може да бъде одобрен от {0},
"Can not filter based on Account, if grouped by Account","Не може да се филтрира по сметка, ако е групирано по сметка",
"Can not filter based on Voucher No, if grouped by Voucher","Не може да се филтрира по Ваучер Не, ако е групирано по ваучер",
"Can not mark Inpatient Record Discharged, there are Unbilled Invoices {0}","Не може да се маркира изписването на стационарния запис, има неизвършени фактури {0}",
Can only make payment against unbilled {0},Мога да направи плащане само срещу нетаксуван {0},
Can refer row only if the charge type is 'On Previous Row Amount' or 'Previous Row Total',"Може да се отнася ред само ако типът такса е ""На предишния ред - Сума"" или ""Предишния ред - Общо""",
"Can't change valuation method, as there are transactions against some items which does not have it's own valuation method","Не може да се промени методът на оценка, тъй като има транзакции срещу някои позиции, които нямат собствен метод за оценка",
Can't create standard criteria. Please rename the criteria,"Не може да се създадат стандартни критерии. Моля, преименувайте критериите",
Cancel,Отказ,
Cancel Material Visit {0} before cancelling this Warranty Claim,"Отмени Материал посещение {0}, преди да анулирате този гаранционен иск",
Cancel Material Visits {0} before cancelling this Maintenance Visit,Отменете Материал Посещения {0} преди да анулирате тази поддръжка посещение,
Cancel Subscription,Анулиране на абонамента,
Cancel the journal entry {0} first,Отменете записването на списанието {0} първо,
Canceled,Отменен,
"Cannot Submit, Employees left to mark attendance","Не може да бъде изпратено, служителите са оставени да отбележат присъствието",
Cannot be a fixed asset item as Stock Ledger is created.,"Не може да бъде фиксирана позиция на активите, тъй като е създадена складова книга.",
Cannot cancel because submitted Stock Entry {0} exists,"Не може да се отмени, защото {0} съществуват операции за този материал",
Cannot cancel transaction for Completed Work Order.,Не може да се анулира транзакцията за Завършена поръчка за работа.,
Cannot cancel {0} {1} because Serial No {2} does not belong to the warehouse {3},"Не може да се анулира {0} {1}, тъй като серийният номер {2} не принадлежи към склада {3}",
Cannot change Attributes after stock transaction. Make a new Item and transfer stock to the new Item,Атрибутите не могат да се променят след сделка с акции. Направете нов елемент и преместете запас в новата позиция,
Cannot change Fiscal Year Start Date and Fiscal Year End Date once the Fiscal Year is saved.,Не може да се промени Начална и Крайна дата на фискалната година след като веднъж фискалната година е записана.,
Cannot change Service Stop Date for item in row {0},Не може да се промени датата на спиране на услугата за елемент в ред {0},
Cannot change Variant properties after stock transaction. You will have to make a new Item to do this.,"Не може да се променят свойствата на Variant след транзакция с акции. Ще трябва да направите нова позиция, за да направите това.",
"Cannot change company's default currency, because there are existing transactions. Transactions must be cancelled to change the default currency.","Не може да се промени валута по подразбиране на фирмата, защото има съществуващи операции. Те трябва да бъдат отменени, за да промените валута по подразбиране.",
Cannot change status as student {0} is linked with student application {1},Не може да се промени статута си на студент {0} е свързан с прилагането студент {1},
Cannot convert Cost Center to ledger as it has child nodes,"Не може да конвертирате Cost Center да Леджър, тъй като има дете възли",
Cannot covert to Group because Account Type is selected.,"Не може да се покров Group, защото е избран типа на профила.",
Cannot create Retention Bonus for left Employees,Не може да се създаде бонус за задържане за останалите служители,
Cannot create a Delivery Trip from Draft documents.,Не мога да създам екскурзия за доставка от чернови документи.,
Cannot deactivate or cancel BOM as it is linked with other BOMs,Не може да деактивирате или да отмените BOM тъй като е свързан с други спецификации на материали (BOM),
"Cannot declare as lost, because Quotation has been made.","Не може да се обяви като загубена, защото е направена оферта.",
Cannot deduct when category is for 'Valuation' or 'Valuation and Total',Не може да се приспадне при категория е за &quot;оценка&quot; или &quot;Оценка и Total&quot;,
Cannot deduct when category is for 'Valuation' or 'Vaulation and Total',Не може да се приспадне при категория е за &quot;оценка&quot; или &quot;Vaulation и Total&quot;,
"Cannot delete Serial No {0}, as it is used in stock transactions","Не може да се изтрие Пореден № {0}, тъй като се използва в транзакции с материали",
Cannot enroll more than {0} students for this student group.,Не може да се запишат повече от {0} студенти за този студентска група.,
Cannot find Item with this barcode,Не може да се намери елемент с този баркод,
Cannot find active Leave Period,Не може да се намери активен период на отпуск,
Cannot produce more Item {0} than Sales Order quantity {1},Не може да се произвежда повече позиция {0} от количеството в поръчка за продажба {1},
Cannot promote Employee with status Left,Не мога да популяризирам служител със състояние вляво,
Cannot refer row number greater than or equal to current row number for this Charge type,Не може да се отнесе поредни номера по-голям или равен на текущия брой ред за този тип Charge,
Cannot select charge type as 'On Previous Row Amount' or 'On Previous Row Total' for first row,Не можете да изберете тип заряд като &quot;На предишния ред Сума&quot; или &quot;На предишния ред Total&quot; за първи ред,
